Feature_name_A	Position
YBRCtau2	1035
YBRWdelta18	1036
intergenic*YBRWdelta18_YBRCdelta19	1037
YBRCdelta19	1038
intergenic*YBRCdelta19_tE(UUC)B	1039
tE(UUC)B	1040
intergenic*tE(UUC)B_YBR210W	1041
YBR210W	1042
intergenic*YBR210W_YBR211C	1043
YBR211C	1044
intergenic*YBR211C_YBR212W	1045
YBR212W	1046
intergenic*YBR212W_YBR213W	1047
YBR213W	1048
intergenic*YBR213W_YBR214W	1049
YBR214W	1050
intergenic*YBR214W_YBR215W	1051
YBR215W	1052
intergenic*YBR215W_YBR216C	1053
YBR216C	1054
intergenic*YBR216C_YBR217W	1055
YBR217W	1056
intergenic*YBR217W_YBR218C	1057
YBR218C	1058
intergenic*YBR218C_YBR219C	1059
YBR219C	1060
YBR220C	1061
intergenic*YBR220C_YBR221C	1062
YBR221C	1063
intergenic*YBR221C_YBR221W-A	1064
YBR221W-A	1065
intergenic*YBR221W-A_YBR222C	1066
YBR222C	1067
intergenic*YBR222C_YBR223C	1068
YBR223C	1069
YBR223W-A	1070
YBR224W	1071
YBR225W	1072
YBR226C	1073
intergenic*YBR226C_YBR227C	1074
YBR227C	1075
intergenic*YBR227C_YBR228W	1076
YBR228W	1077
intergenic*YBR228W_YBR229C	1078
YBR229C	1079
intergenic*YBR229C_YBR230C	1080
YBR230C	1081
intergenic*YBR230C_YBR230W-A	1082
YBR230W-A	1083
intergenic*YBR230W-A_LSR1	1084
LSR1	1085
intergenic*LSR1_YBR231C	1086
YBR231C	1087
intergenic*YBR231C_YBR232C	1088
YBR232C	1089
YBR233W	1090
intergenic*YBR233W_YBR233W-A	1091
YBR233W-A	1092
intergenic*YBR233W-A_YBR234C	1093
YBR234C	1094
intergenic*YBR234C_YBR235W	1095
YBR235W	1096
intergenic*YBR235W_YBR236C	1097
YBR236C	1098
intergenic*YBR236C_YBR237W	1099
YBR237W	1100
intergenic*YBR237W_YBR238C	1101
YBR238C	1102
intergenic*YBR238C_YBR239C	1103
YBR239C	1104
intergenic*YBR239C_YBR240C	1105
YBR240C	1106
intergenic*YBR240C_YBR241C	1107
YBR241C	1108
intergenic*YBR241C_ARS222	1109
ARS222	1110
intergenic*ARS222_YBR242W	1111
YBR242W	1112
intergenic*YBR242W_YBR243C	1113
YBR243C	1114
intergenic*YBR243C_YBR244W	1115
YBR244W	1116
intergenic*YBR244W_YBR245C	1117
YBR245C	1118
intergenic*YBR245C_YBR246W	1119
YBR246W	1120
intergenic*YBR246W_YBR247C	1121
YBR247C	1122
intergenic*YBR247C_YBR248C	1123
YBR248C	1124
intergenic*YBR248C_YBR249C	1125
YBR249C	1126
intergenic*YBR249C_YBR250W	1127
YBR250W	1128
intergenic*YBR250W_YBR251W	1129
YBR251W	1130
intergenic*YBR251W_YBR252W	1131
YBR252W	1132
intergenic*YBR252W_YBR253W	1133
YBR253W	1134
intergenic*YBR253W_YBR254C	1135
YBR254C	1136
intergenic*YBR254C_YBR255W	1137
YBR255W	1138
intergenic*YBR255W_YBR255C-A	1139
YBR255C-A	1140
intergenic*YBR255C-A_YBR256C	1141
YBR256C	1142
intergenic*YBR256C_YBR257W	1143
YBR257W	1144
intergenic*YBR257W_YBR258C	1145
YBR258C	1146
intergenic*YBR258C_YBR259W	1147
YBR259W	1148
intergenic*YBR259W_YBR260C	1149
YBR260C	1150
intergenic*YBR260C_YBR261C	1151
YBR261C	1152
intergenic*YBR261C_YBR262C	1153
YBR262C	1154
intergenic*YBR262C_YBR263W	1155
YBR263W	1156
intergenic*YBR263W_YBR264C	1157
YBR264C	1158
intergenic*YBR264C_YBR265W	1159
YBR265W	1160
intergenic*YBR265W_YBR267W	1161
YBR267W	1162
YBR266C	1163
intergenic*YBR267W_YBR268W	1164
YBR268W	1165
intergenic*YBR268W_ARS224	1166
ARS224	1167
intergenic*ARS224_YBR269C	1168
YBR269C	1169
intergenic*YBR269C_YBR270C	1170
YBR270C	1171
intergenic*YBR270C_YBR271W	1172
YBR271W	1173
intergenic*YBR271W_YBR272C	1174
YBR272C	1175
intergenic*YBR272C_YBR273C	1176
YBR273C	1177
intergenic*YBR273C_YBR274W	1178
YBR274W	1179
intergenic*YBR274W_YBR275C	1180
YBR275C	1181
intergenic*YBR275C_ARS225	1182
ARS225	1183
YBR276C	1184
intergenic*YBR276C_YBR277C	1185
YBR277C	1186
YBR278W	1187
intergenic*YBR278W_YBR279W	1188
YBR279W	1189
intergenic*YBR279W_YBR280C	1190
YBR280C	1191
intergenic*YBR280C_YBR281C	1192
YBR281C	1193
intergenic*YBR281C_YBR282W	1194
YBR282W	1195
intergenic*YBR282W_YBR283C	1196
YBR283C	1197
intergenic*YBR283C_YBR284W	1198
YBR284W	1199
intergenic*YBR284W_YBR285W	1200
YBR285W	1201
intergenic*YBR285W_YBR286W	1202
YBR286W	1203
intergenic*YBR286W_YBR287W	1204
YBR287W	1205
intergenic*YBR287W_YBR288C	1206
YBR288C	1207
intergenic*YBR288C_YBR289W	1208
YBR289W	1209
intergenic*YBR289W_YBR290W	1210
YBR290W	1211
intergenic*YBR290W_YBR291C	1212
YBR291C	1213
intergenic*YBR291C_YBR292C	1214
YBR292C	1215
intergenic*YBR292C_YBR293W	1216
YBR293W	1217
intergenic*YBR293W_YBR294W	1218
YBR294W	1219
intergenic*YBR294W_ARS228	1220
ARS228	1221
intergenic*ARS228_YBR295W	1222
YBR295W	1223
intergenic*YBR295W_YBR296C	1224
YBR296C	1225
intergenic*YBR296C_YBR296C-A	1226
YBR296C-A	1227
intergenic*YBR296C-A_YBR297W	1228
YBR297W	1229
intergenic*YBR297W_YBR298C	1230
YBR298C	1231
intergenic*YBR298C_YBR298C-A	1232
YBR298C-A	1233
intergenic*YBR298C-A_YBR299W	1234
YBR299W	1235
intergenic*YBR299W_YBR300C	1236
YBR300C	1237
YBR301W	1238
intergenic*YBR301W_YBR302C	1239
YBR302C	1240
intergenic*YBR302C_TEL02R	1241
TEL02R	1242
TEL03L	1243
ARS300	1244
intergenic*TEL03L_YLCWTy5-1	1245
YCLWomega1	1246
YCLWTy5-1	1247
YCL076W	1248
YCLWomega2	1249
intergenic*YCLWomega2_YCL073C	1250
YCL073C	1251
intergenic*YCL073C_YCL069W	1252
YCL069W	1253
intergenic*YCL069W_ARS301	1254
ARS301	1255
intergenic*ARS301_YCL068C	1256
YCL068C	1257
intergenic*YCL068C_YCL067C	1258
YCL067C	1259
intergenic*YCL067C_YCL066W	1260
YCL066W	1261
YCL065W	1262
intergenic*YCL065W_ARS302	1263
ARS302	1264
intergenic*ARS302_ARS303	1265
ARS303	1266
ARS320	1267
YCL064C	1268
intergenic*YCL064C_YCL063W	1269
YCL063W	1270
intergenic*YCL063W_YCL061C	1271
YCL061C	1272
intergenic*YCL061C_YCL059C	1273
YCL059C	1274
intergenic*YCL059C_YCL058C	1275
YCL058C	1276
YCL058W-A	1277
intergenic*YCL058C_YCL057C-A	1278
YCL057C-A	1279
intergenic*YCL057C-A_YCL057W	1280
YCL057W	1281
intergenic*YCL057W_YCL056C	1282
YCL056C	1283
intergenic*YCL056C_YCL055W	1284
YCL055W	1285
intergenic*YCL055W_ARS304	1286
ARS304	1287
intergenic*ARS304_YCL054W-A	1288
YCL054W-A	1289
intergenic*YCL054W-A_YCL054W	1290
YCL054W	1291
intergenic*YCL054W_YCL052C	1292
YCL052C	1293
intergenic*YCL052C_YCL051W	1294
YCL051W	1295
intergenic*YCL051W_YCL050C	1296
YCL050C	1297
intergenic*YCL050C_ARS305	1298
ARS305	1299
intergenic*ARS305_YCL049C	1300
YCL049C	1301
intergenic*YCL049C_YCL048W-A	1302
YCL048W-A	1303
intergenic*YCL048W-A_YCL048W	1304
YCL048W	1305
intergenic*YCL048W_YCL047C	1306
YCL047C	1307
intergenic*YCL047C_YCL045C	1308
YCL045C	1309
YCL046W	1310
intergenic*YCL046W_YCL044C	1311
YCL044C	1312
intergenic*YCL044C_YCL043C	1313
YCL043C	1314
YCL041C	1315
YCL042W	1316
YCL040W	1317
intergenic*YCL040W_YCL039W	1318
YCL039W	1319
intergenic*YCL039W_YCL038C	1320
YCL038C	1321
intergenic*YCL038C_YCL037C	1322
YCL037C	1323
intergenic*YCL037C_YCL036W	1324
YCL036W	1325
intergenic*YCL036W_YCL035C	1326
YCL035C	1327
intergenic*YCL035C_YCL034W	1328
YCL034W	1329
intergenic*YCL034W_YCL033C	1330
YCL033C	1331
intergenic*YCL033C_YCL032W	1332
YCL032W	1333
intergenic*YCL032W_YCL031C	1334
YCL031C	1335
intergenic*YCL031C_YCL030C	1336
YCL030C	1337
intergenic*YCL030C_YCL029C	1338
YCL029C	1339
intergenic*YCL029C_YCL028W	1340
YCL028W	1341
intergenic*YCL028W_YCL027W	1342
YCL027W	1343
intergenic*YCL027W_YCL026C-B	1344
YCL026C-B	1345
intergenic*YCL026C-B_ARS306	1346
ARS306	1347
intergenic*ARS306_YCL026C-A	1348
YCL026C-A	1349
intergenic*YCL026C-A_YCL025C	1350
YCL025C	1351
intergenic*YCL025C_YCL023C	1352
YCL023C	1353
YCL024W	1354
YCL022C	1355
intergenic*YCL024W_tE(UUC)C	1356
tE(UUC)C	1357
intergenic*tE(UUC)C_YCLWdelta15	1358
YCLWdelta15	1359
intergenic*YCLWdelta15_YCLCdelta1	1360
YCLCdelta1	1361
intergenic*YCLCdelta1_YCL021W-A	1362
YCL021W-A	1363
intergenic*YCL021W-A_YCLWdelta2a	1364
YCLWdelta2a	1365
YCLWdelta3	1366
intergenic*YCLWdelta3_YCLWdelta2b	1367
YCLWdelta2b	1368
intergenic*YCLWdelta2b_YCLWTy2-1	1369
YCLWdelta4	1370
YCLWTy2-1	1371
YCL020W	1372
YCL019W	1373
YCLWdelta5	1374
intergenic*YCLWTy2-1_tL(CAA)C	1375
tL(CAA)C	1376
intergenic*tL(CAA)C_YCL018W	1377
YCL018W	1378
intergenic*YCL018W_YCL017C	1379
YCL017C	1380
intergenic*YCL017C_YCL016C	1381
YCL016C	1382
intergenic*YCL016C_YCL014W	1383
YCL014W	1384
intergenic*YCL014W_YCL012C	1385
YCL012C	1386
intergenic*YCL012C_YCL011C	1387
YCL011C	1388
intergenic*YCL011C_YCL010C	1389
YCL010C	1390
intergenic*YCL010C_YCL009C	1391
YCL009C	1392
intergenic*YCL009C_YCL008C	1393
YCL008C	1394
intergenic*YCL008C_YCL007C	1395
YCL007C	1396
YCL005W-A	1397
intergenic*YCL005W-A_snR43	1398
snR43	1399
intergenic*snR43_YCL005W	1400
YCL005W	1401
ARS307	1402
intergenic*ARS307_YCL004W	1403
YCL004W	1404
intergenic*YCL004W_YCL002C	1405
YCL002C	1406
intergenic*YCL002C_YCL001W	1407
YCL001W	1408
intergenic*YCL001W_YCL001W-A	1409
YCL001W-A	1410
intergenic*YCL001W-A_YCL001W-B	1411
YCL001W-B	1412
intergenic*YCL001W-B_ARS308	1413
ARS308	1414
CEN3	1415
intergenic*ARS308_YCR001W	1416
YCR001W	1417
intergenic*YCR001W_YCR002C	1418
YCR002C	1419
intergenic*YCR002C_YCR003W	1420
YCR003W	1421
intergenic*YCR003W_YCR004C	1422
YCR004C	1423
intergenic*YCR004C_YCR005C	1424
YCR005C	1425
intergenic*YCR005C_YCR006C	1426
YCR006C	1427
intergenic*YCR006C_tP(AGG)C	1428
tP(AGG)C	1429
intergenic*tP(AGG)C_YCRCdelta6	1430
YCRCdelta6	1431
intergenic*YCRCdelta6_YCR007C	1432
YCR007C	1433
intergenic*YCR007C_tN(GUU)C	1434
tN(GUU)C	1435
intergenic*tN(GUU)C_YCR008W	1436
YCR008W	1437
intergenic*YCR008W_YCR009C	1438
YCR009C	1439
intergenic*YCR009C_ARS309	1440
ARS309	1441
intergenic*ARS309_YCR010C	1442
YCR010C	1443
intergenic*YCR010C_YCR011C	1444
YCR011C	1445
intergenic*YCR011C_YCR012W	1446
YCR012W	1447
YCR013C	1448
intergenic*YCR013C_YCR014C	1449
YCR014C	1450
intergenic*YCR014C_YCR015C	1451
YCR015C	1452
intergenic*YCR015C_snR33	1453
snR33	1454
intergenic*snR33_tG(GCC)C	1455
tG(GCC)C	1456
YCRCdelta7	1457
intergenic*YCRCdelta7_YCR016W	1458
YCR016W	1459
intergenic*YCR016W_YCR017C	1460
YCR017C	1461
intergenic*YCR017C_YCR018C	1462
YCR018C	1463
intergenic*YCR018C_YCRWdelta8	1464
YCRWdelta8	1465
intergenic*YCRWdelta8_tM(CAU)C	1466
tM(CAU)C	1467
intergenic*tM(CAU)C_YCRWdelta9	1468
YCRWdelta9	1469
intergenic*YCRWdelta9_YCRCtau1	1470
YCRCtau1	1471
intergenic*YCRCtau1_tK(CUU)C	1472
tK(CUU)C	1473
intergenic*tK(CUU)C_YCRWdelta10	1474
YCRWdelta10	1475
YCR018C-A	1476
intergenic*YCR018C-A_YCR019W	1477
YCR019W	1478
intergenic*YCR019W_YCR020C	1479
YCR020C	1480
intergenic*YCR020C_YCR020C-A	1481
YCR020C-A	1482
intergenic*YCR020C-A_YCR020W-B	1483
YCR020W-B	1484
intergenic*YCR020W-B_YCR021C	1485
YCR021C	1486
intergenic*YCR021C_YCR022C	1487
YCR022C	1488
intergenic*YCR022C_YCR023C	1489
YCR023C	1490
intergenic*YCR023C_YCR024C	1491
YCR024C	1492
intergenic*YCR024C_YCR024C-B	1493
YCR024C-B	1494
intergenic*YCR024C-B_YCR024C-A	1495
YCR024C-A	1496
intergenic*YCR024C-A_YCR025C	1497
YCR025C	1498
intergenic*YCR025C_YCR026C	1499
YCR026C	1500
intergenic*YCR026C_ARS310	1501
ARS310	1502
intergenic*ARS310_YCR027C	1503
YCR027C	1504
intergenic*YCR027C_tQ(UUG)C	1505
tQ(UUG)C	1506
intergenic*tQ(UUG)C_YCRWdelta11	1507
YCRWdelta11	1508
intergenic*YCRWdelta11_YCR028C	1509
YCR028C	1510
intergenic*YCR028C_YCR028C-A	1511
YCR028C-A	1512
intergenic*YCR028C-A_YCR030C	1513
YCR030C	1514
intergenic*YCR030C_snR65	1515
snR65	1516
intergenic*snR65_YCR031C	1517
YCR031C	1518
intergenic*YCR031C_snR189	1519
snR189	1520
intergenic*snR189_YCR032W	1521
YCR032W	1522
intergenic*YCR032W_YCR033W	1523
YCR033W	1524
intergenic*YCR033W_YCR034W	1525
YCR034W	1526
intergenic*YCR034W_YCR035C	1527
YCR035C	1528
intergenic*YCR035C_YCR036W	1529
YCR036W	1530
intergenic*YCR036W_ARS313	1531
ARS313	1532
intergenic*ARS313_YCR037C	1533
YCR037C	1534
intergenic*YCR037C_ARS314	1535
ARS314	1536
intergenic*ARS314_YCR038C	1537
YCR038C	1538
YCR038W-A	1539
intergenic*YCR038C_MATa	1540
YCR042C	1541
intergenic*YCR042C_YCR043C	1542
YCR043C	1543
intergenic*YCR043C_YCR044C	1544
YCR044C	1545
intergenic*YCR044C_YCR045C	1546
YCR045C	1547
YCR045W-A	1548
intergenic*YCR045C_YCR046C	1549
YCR046C	1550
intergenic*YCR046C_YCR047C	1551
YCR047C	1552
YCR047W-A	1553
intergenic*YCR047C_YCR049C	1554
YCR049C	1555
YCR048W	1556
YCR050C	1557
intergenic*YCR050C_YCR051W	1558
YCR051W	1559
intergenic*YCR051W_YCR052W	1560
YCR052W	1561
intergenic*YCR052W_YCR053W	1562
YCR053W	1563
intergenic*YCR053W_YCR054C	1564
YCR054C	1565
intergenic*YCR054C_YCR057C	1566
YCR057C	1567
intergenic*YCR057C_YCR059C	1568
YCR059C	1569
intergenic*YCR059C_YCR060W	1570
YCR060W	1571
intergenic*YCR060W_ARS315	1572
ARS315	1573
intergenic*ARS315_YCR061W	1574
YCR061W	1575
intergenic*YCR061W_tS(CGA)C	1576
tS(CGA)C	1577
intergenic*tS(CGA)C_YCR064C	1578
YCR064C	1579
YCR063W	1580
intergenic*YCR063W_YCR065W	1581
YCR065W	1582
intergenic*YCR065W_YCR066W	1583
YCR066W	1584
intergenic*YCR066W_YCR067C	1585
YCR067C	1586
intergenic*YCR067C_YCR068W	1587
YCR068W	1588
intergenic*YCR068W_YCR069W	1589
YCR069W	1590
intergenic*YCR069W_YCR071C	1591
YCR071C	1592
intergenic*YCR071C_YCR072C	1593
YCR072C	1594
intergenic*YCR072C_YCR073C	1595
YCR073C	1596
intergenic*YCR073C_YCR073W-A	1597
YCR073W-A	1598
intergenic*YCR073W-A_YCR075C	1599
YCR075C	1600
intergenic*YCR075C_YCR075W-A	1601
YCR075W-A	1602
intergenic*YCR075W-A_YCR076C	1603
YCR076C	1604
intergenic*YCR076C_YCR077C	1605
YCR077C	1606
intergenic*YCR077C_YCR079W	1607
YCR079W	1608
intergenic*YCR079W_YCR081W	1609
YCR081W	1610
YCR081C-A	1611
intergenic*YCR081W_YCR082W	1612
YCR082W	1613
intergenic*YCR082W_YCR083W	1614
YCR083W	1615
intergenic*YCR083W_YCR084C	1616
YCR084C	1617
intergenic*YCR084C_YCR085W	1618
YCR085W	1619
intergenic*YCR085W_YCR086W	1620
YCR086W	1621
intergenic*YCR086W_YCR087W	1622
YCR087W	1623
YCR087C-A	1624
intergenic*YCR087W_YCR088W	1625
YCR088W	1626
intergenic*YCR088W_YCR089W	1627
YCR089W	1628
intergenic*YCR089W_YCR090C	1629
YCR090C	1630
ARS316	1631
intergenic*ARS316_YCR091W	1632
YCR091W	1633
intergenic*YCR091W_YCR092C	1634
YCR092C	1635
intergenic*YCR092C_YCR093W	1636
YCR093W	1637
intergenic*YCR093W_YCR094W	1638
YCR094W	1639
intergenic*YCR094W_YCR095C	1640
YCR095C	1641
intergenic*YCR095C_YCR095W-A	1642
YCR095W-A	1643
intergenic*YCR095W-A_YCRWdelta12	1644
YCRWdelta12	1645
intergenic*YCRWdelta12_YCRWomega3	1646
YCRWomega3	1647
intergenic*YCRWomega3_ARS317	1648
ARS317	1649
intergenic*ARS317_YCR096C	1650
YCR096C	1651
intergenic*YCR096C_YCR097W	1652
YCR097W	1653
intergenic*YCR097W_YCR097W-A	1654
YCR097W-A	1655
intergenic*YCR097W-A_ARS318	1656
ARS318	1657
intergenic*ARS318_YCRWdelta13	1658
YCRWdelta13	1659
intergenic*YCRWdelta13_tT(AGU)C	1660
tT(AGU)C	1661
intergenic*tT(AGU)C_YCRCdelta14	1662
YCRCdelta14	1663
intergenic*YCRCdelta14_YCR098C	1664
YCR098C	1665
intergenic*YCR098C_YCR099C	1666
YCR099C	1667
YCR100C	1668
intergenic*YCR100C_YCR101C	1669
YCR101C	1670
intergenic*YCR101C_YCR102C	1671
YCR102C	1672
intergenic*YCR102C_YCR102W-A	1673
YCR102W-A	1674
intergenic*YCR102W-A_YCR104W	1675
YCR104W	1676
intergenic*YCR104W_YCR105W	1677
YCR105W	1678
intergenic*YCR105W_YCR106W	1679
YCR106W	1680
intergenic*YCR106W_YCR107W	1681
YCR107W	1682
intergenic*YCR107W_TEL03R	1683
TEL03R	1684
ARS319	1685
YCR108C	1686
TEL04L	1687
ARS400	1688
intergenic*ARS400_YDL248W	1689
YDL248W	1690
intergenic*YDL248W_YDL247W-A	1691
YDL247W-A	1692
intergenic*YDL247W-A_YDL247W	1693
YDL247W	1694
intergenic*YDL247W_YDL246C	1695
YDL246C	1696
intergenic*YDL246C_YDL245C	1697
YDL245C	1698
intergenic*YDL245C_ARS403	1699
ARS403	1700
intergenic*ARS403_YDL244W	1701
YDL244W	1702
intergenic*YDL244W_YDL243C	1703
YDL243C	1704
intergenic*YDL243C_YDL242W	1705
YDL242W	1706
intergenic*YDL242W_YDL241W	1707
YDL241W	1708
intergenic*YDL241W_YDL240C-A	1709
YDL240C-A	1710
intergenic*YDL240C-A_YDL240W	1711
YDL240W	1712
intergenic*YDL240W_YDL239C	1713
YDL239C	1714
intergenic*YDL239C_YDL238C	1715
YDL238C	1716
intergenic*YDL238C_YDL237W	1717
YDL237W	1718
intergenic*YDL237W_YDL236W	1719
YDL236W	1720
intergenic*YDL236W_YDL235C	1721
YDL235C	1722
intergenic*YDL235C_YDL234C	1723
YDL234C	1724
intergenic*YDL234C_YDL233W	1725
YDL233W	1726
intergenic*YDL233W_YDL232W	1727
YDL232W	1728
intergenic*YDL232W_YDL231C	1729
YDL231C	1730
intergenic*YDL231C_YDL230W	1731
YDL230W	1732
intergenic*YDL230W_YDL229W	1733
YDL229W	1734
YDL228C	1735
intergenic*YDL228C_ARS404	1736
ARS404	1737
intergenic*ARS404_YDL227C	1738
YDL227C	1739
intergenic*YDL227C_YDL226C	1740
YDL226C	1741
intergenic*YDL226C_YDL225W	1742
YDL225W	1743
intergenic*YDL225W_YDL224C	1744
YDL224C	1745
intergenic*YDL224C_YDL223C	1746
YDL223C	1747
intergenic*YDL223C_YDL222C	1748
YDL222C	1749
intergenic*YDL222C_YDL221W	1750
YDL221W	1751
YDL220C	1752
intergenic*YDL220C_YDL219W	1753
YDL219W	1754
intergenic*YDL219W_YDL218W	1755
YDL218W	1756
intergenic*YDL218W_YDL217C	1757
YDL217C	1758
intergenic*YDL217C_YDL216C	1759
YDL216C	1760
intergenic*YDL216C_YDL215C	1761
YDL215C	1762
intergenic*YDL215C_YDL214C	1763
YDL214C	1764
intergenic*YDL214C_YDL213C	1765
YDL213C	1766
intergenic*YDL213C_YDL212W	1767
YDL212W	1768
intergenic*YDL212W_YDL211C	1769
YDL211C	1770
intergenic*YDL211C_tG(GCC)D1	1771
tG(GCC)D1	1772
intergenic*tG(GCC)D1_YDL210W	1773
YDL210W	1774
ARS405	1775
intergenic*ARS405_YDL209C	1776
YDL209C	1777
intergenic*YDL209C_YDL208W	1778
YDL208W	1779
intergenic*YDL208W_YDL207W	1780
YDL207W	1781
intergenic*YDL207W_YDL206W	1782
YDL206W	1783
intergenic*YDL206W_YDL205C	1784
YDL205C	1785
intergenic*YDL205C_YDL204W	1786
YDL204W	1787
intergenic*YDL204W_YDL203C	1788
YDL203C	1789
intergenic*YDL203C_YDL202W	1790
YDL202W	1791
intergenic*YDL202W_YDL201W	1792
YDL201W	1793
intergenic*YDL201W_YDL200C	1794
YDL200C	1795
intergenic*YDL200C_YDL199C	1796
YDL199C	1797
intergenic*YDL199C_YDL198C	1798
YDL198C	1799
intergenic*YDL198C_YDL197C	1800
YDL197C	1801
intergenic*YDL197C_YDL196W	1802
YDL196W	1803
intergenic*YDL196W_YDL195W	1804
YDL195W	1805
intergenic*YDL195W_YDL194W	1806
YDL194W	1807
intergenic*YDL194W_YDL193W	1808
YDL193W	1809
intergenic*YDL193W_YDL192W	1810
YDL192W	1811
intergenic*YDL192W_YDL191W	1812
YDL191W	1813
intergenic*YDL191W_YDL190C	1814
YDL190C	1815
intergenic*YDL190C_YDL189W	1816
YDL189W	1817
intergenic*YDL189W_ARS406	1818
ARS406	1819
YDL188C	1820
intergenic*YDL188C_YDL187C	1821
YDL187C	1822
YDL186W	1823
intergenic*YDL186W_YDL185C-A	1824
YDL185C-A	1825
YDL185W	1826
intergenic*YDL185W_YDL184C	1827
YDL184C	1828
intergenic*YDL184C_YDL183C	1829
YDL183C	1830
intergenic*YDL183C_YDL182W	1831
YDL182W	1832
intergenic*YDL182W_YDL181W	1833
YDL181W	1834
intergenic*YDL181W_YDL180W	1835
YDL180W	1836
intergenic*YDL180W_YDL179W	1837
YDL179W	1838
intergenic*YDL179W_YDL178W	1839
YDL178W	1840
intergenic*YDL178W_YDL177C	1841
YDL177C	1842
intergenic*YDL177C_YDL176W	1843
YDL176W	1844
intergenic*YDL176W_YDL175C	1845
YDL175C	1846
intergenic*YDL175C_YDL174C	1847
YDL174C	1848
intergenic*YDL174C_YDL173W	1849
YDL173W	1850
YDL172C	1851
intergenic*YDL172C_YDL171C	1852
YDL171C	1853
intergenic*YDL171C_YDL170W	1854
YDL170W	1855
intergenic*YDL170W_YDL169C	1856
YDL169C	1857
intergenic*YDL169C_YDL168W	1858
YDL168W	1859
intergenic*YDL168W_YDL167C	1860
YDL167C	1861
intergenic*YDL167C_YDL166C	1862
YDL166C	1863
intergenic*YDL166C_YDL165W	1864
YDL165W	1865
intergenic*YDL165W_YDL164C	1866
YDL164C	1867
YDL163W	1868
intergenic*YDL163W_YDL162C	1869
YDL162C	1870
YDL161W	1871
intergenic*YDL161W_YDL160C-A	1872
YDL160C-A	1873
intergenic*YDL160C-A_YDL160C	1874
YDL160C	1875
intergenic*YDL160C_YDL159W-A	1876
YDL159W-A	1877
intergenic*YDL159W-A_YDL159W	1878
YDL159W	1879
YDL159C-B	1880
YDL158C	1881
intergenic*YDL158C_YDL157C	1882
YDL157C	1883
intergenic*YDL157C_YDL156W	1884
YDL156W	1885
intergenic*YDL156W_YDL155W	1886
YDL155W	1887
intergenic*YDL155W_YDL154W	1888
YDL154W	1889
intergenic*YDL154W_YDL153C	1890
YDL153C	1891
YDL152W	1892
intergenic*YDL152W_YDL151C	1893
YDL151C	1894
YDL150W	1895
intergenic*YDL150W_YDL149W	1896
YDL149W	1897
intergenic*YDL149W_YDL148C	1898
YDL148C	1899
intergenic*YDL148C_YDL147W	1900
YDL147W	1901
intergenic*YDL147W_YDL146W	1902
YDL146W	1903
intergenic*YDL146W_YDL145C	1904
YDL145C	1905
intergenic*YDL145C_YDL144C	1906
YDL144C	1907
intergenic*YDL144C_YDL143W	1908
YDL143W	1909
intergenic*YDL143W_YDL142C	1910
YDL142C	1911
intergenic*YDL142C_YDL141W	1912
YDL141W	1913
intergenic*YDL141W_YDL140C	1914
YDL140C	1915
intergenic*YDL140C_YDL139C	1916
YDL139C	1917
intergenic*YDL139C_ARS409	1918
ARS409	1919
intergenic*ARS409_YDL138W	1920
YDL138W	1921
intergenic*YDL138W_YDL137W	1922
YDL137W	1923
intergenic*YDL137W_YDL136W	1924
YDL136W	1925
intergenic*YDL136W_YDL135C	1926
YDL135C	1927
intergenic*YDL135C_YDL134C	1928
YDL134C	1929
intergenic*YDL134C_YDL133C-A	1930
YDL133C-A	1931
intergenic*YDL133C-A_YDL133W	1932
YDL133W	1933
intergenic*YDL133W_YDL132W	1934
YDL132W	1935
intergenic*YDL132W_YDL131W	1936
YDL131W	1937
intergenic*YDL131W_YDL130W-A	1938
YDL130W-A	1939
intergenic*YDL130W-A_YDL130W	1940
YDL130W	1941
intergenic*YDL130W_YDL129W	1942
YDL129W	1943
intergenic*YDL129W_YDL128W	1944
YDL128W	1945
intergenic*YDL128W_YDL127W	1946
YDL127W	1947
intergenic*YDL127W_ARS409.5	1948
ARS409.5	1949
YDL126C	1950
intergenic*YDL126C_YDL125C	1951
YDL125C	1952
intergenic*YDL125C_YDL124W	1953
YDL124W	1954
intergenic*YDL124W_YDL123W	1955
YDL123W	1956
intergenic*YDL123W_YDL122W	1957
YDL122W	1958
intergenic*YDL122W_YDL121C	1959
YDL121C	1960
intergenic*YDL121C_YDL120W	1961
YDL120W	1962
intergenic*YDL120W_YDL119C	1963
YDL119C	1964
YDL118W	1965
intergenic*YDL118W_YDL117W	1966
YDL117W	1967
intergenic*YDL117W_YDL116W	1968
YDL116W	1969
intergenic*YDL116W_ARS410	1970
ARS410	1971
YDL115C	1972
YDL114W-A	1973
intergenic*YDL115C_YDL113C	1974
YDL114W	1975
ARS411	1976
YDL113C	1977
intergenic*YDL113C_YDL112W	1978
YDL112W	1979
intergenic*YDL112W_YDL111C	1980
YDL111C	1981
intergenic*YDL111C_YDL110C	1982
YDL110C	1983
intergenic*YDL110C_YDL109C	1984
YDL109C	1985
intergenic*YDL109C_YDL108W	1986
YDL108W	1987
intergenic*YDL108W_YDL107W	1988
YDL107W	1989
intergenic*YDL107W_YDL106C	1990
YDL106C	1991
intergenic*YDL106C_YDL105W	1992
YDL105W	1993
intergenic*YDL105W_YDL104C	1994
YDL104C	1995
intergenic*YDL104C_YDL103C	1996
YDL103C	1997
intergenic*YDL103C_YDL102W	1998
